BRAND,MODEL,YEAR,KILO,LOCATION,Certificate,Warranty,PRICE
TOYOTA,VIOS,2014年,10.3萬公里,桃園市/金程汽車,1,1,35.8萬
TOYOTA,CAMRY,2007年,4.9萬公里,彰化縣/廣興汽車,1,1,38.8萬
PEUGEOT,207,2012年,10.5萬公里,桃園市/忠泰汽車,1,1,39.8萬
FORD,FOCUS,2014年,4.8萬公里,嘉義縣/明興汽車,1,1,38.8萬
FORD,I-MAX,2010年,13.5萬公里,桃園市/忠泰汽車,1,1,39.8萬
TOYOTA,YARIS,2014年,4.9萬公里,桃園市/惠民汽車,1,1,42.0萬
HONDA,FIT,2010年,9.2萬公里,新北市/大鴻汽車,1,1,39.8萬
MITSUBISHI,CANTER,2004年,17.4萬公里,嘉義市/宇勝汽車,1,1,35.8萬
FORD,FOCUS,2011年,7.3萬公里,高雄市/巨將汽車,1,1,37.8萬
SUZUKI,SX4,2009年,1.7萬公里,嘉義縣/長億車業,1,1,35.8萬
FORD,FOCUS,2012年,5.6萬公里,新北市/大鴻汽車,1,1,42.8萬
MAZDA,MAZDA,2011年,5.3萬公里,台中市/上嘉汽車,1,1,42.0萬
LEXUS,ES350,2007年,20.5萬公里,雲林縣/安鑫汽車,1,1,35.8萬
VOLKSWAGEN,POLO,2012年,5.3萬公里,桃園市/忠泰汽車,1,1,39.8萬
NISSAN,TIIDA,2012年,8.6萬公里,彰化縣/福大汽車,1,1,35.8萬
TOYOTA,WISH,2008年,10.4萬公里,新北市/大鴻汽車,1,1,36.8萬
BMW,X3,2004年,9.4萬公里,嘉義市/龍順汽車,1,1,40.0萬
TOYOTA,ALTIS,2013年,8.7萬公里,台中市/弘宇車業,1,1,38.5萬
MITSUBISHI,COLT,2014年,5.0萬公里,台中市/S嚴選汽車,1,1,42.0萬
MITSUBISHI,COLT,2013年,5.5萬公里,台中市/S嚴選汽車,1,1,40.0萬
VOLKSWAGEN,TIGUAN,2010年,11.1萬公里,桃園市/明士汽車,1,1,42.8萬
MITSUBISHI,FORTIS,2011年,5.1萬公里,彰化縣/福大汽車,1,1,39.8萬
TOYOTA,CAMRY,2012年,10.2萬公里,台中市/S嚴選汽車,1,1,39.8萬
TOYOTA,CAMRY,2009年,14萬公里,彰化縣/福大汽車,1,1,42.8萬
MAZDA,MAZDA,2010年,7.0萬公里,台中市/崇聖汽車,1,1,42.0萬
M-BENZ,E350,2006年,12.7萬公里,彰化縣/福大汽車,1,1,36.8萬
ISUZU,ELF,2008年,30.8萬公里,台中市/尚安汽車,1,1,43.5萬
ISUZU,ELF,2005年,31.8萬公里,台中市/尚安汽車,1,1,44.5萬
VOLKSWAGEN,BEETLE,2003年,15.2萬公里,桃園市/金程汽車,1,1,35.8萬
VOLKSWAGEN,POLO,2014年,5.5萬公里,桃園市/菁銳汽車,1,1,42.8萬
HYUNDAI,IX35,2011年,5.1萬公里,彰化縣/高通汽車,1,1,44.8萬
NISSAN,LIVINA,2014年,12萬公里,台中市/曼力汽車,1,1,35.5萬
NISSAN,TIIDA,2013年,9.0萬公里,台中市/曼力汽車,1,1,41.8萬
MITSUBISHI,FORTIS,2016年,5.2萬公里,高雄市/巨將汽車,1,1,39.8萬
NISSAN,TIIDA,2015年,6.0萬公里,高雄市/巨將汽車,1,1,41.8萬
LUXGEN,LUXGEN,2012年,7.1萬公里,高雄市/巨將汽車,1,1,39.8萬
FORD,ECOSPORT,2013年,7.2萬公里,桃園市/福祐汽車,1,1,36.8萬
FORD,FOCUS,2015年,5.4萬公里,台中市/承雄汽車,1,1,41.8萬
NISSAN,TIIDA,2014年,3.5萬公里,台中市/承雄汽車,1,1,43.8萬
BMW,320I,2005年,9.5萬公里,台中市/全民汽車,1,1,35.0萬
HONDA,CR-V,2007年,12萬公里,桃園市/金程汽車,1,1,35.0萬
MAZDA,MAZDA6,2008年,6.2萬公里,台北市/政威汽車,1,1,36.8萬
HONDA,CITY,2015年,11.4萬公里,高雄市/上暘汽車,1,1,38.6萬
FORD,FOCUS,2014年,10.3萬公里,嘉義縣/順久汽車,1,1,40.5萬
FORD,FOCUS,2015年,5.3萬公里,桃園市/福祐汽車,1,1,38.8萬
HONDA,FIT,2009年,17.2萬公里,苗栗縣/駿品汽車,1,1,35.8萬
FORD,FIESTA,2014年,3.8萬公里,新北市/詠騰國際汽車,1,1,45.0萬
MAZDA,MAZDA,2013年,9.7萬公里,台南市/嘉聯汽車,1,1,43.8萬
HONDA,FIT,2010年,13.5萬公里,新竹市/傑昇汽車,1,1,36.8萬
BMW,520D,2007年,15.1萬公里,苗栗縣/建億汽車,1,1,43.8萬
TOYOTA,RAV4,2012年,11.9萬公里,桃園市/發達汽車,1,1,45.0萬
SKODA,FABIA,2013年,16.3萬公里,桃園市/菁銳汽車,1,1,38.0萬
VOLKSWAGEN,TIGUAN,2008年,18.8萬公里,台中市/永立汽車,1,1,40.0萬
TOYOTA,VIOS,2014年,7.2萬公里,桃園市/金程汽車,1,1,37.8萬
NISSAN,LIVINA,2014年,5.0萬公里,桃園市/金程汽車,1,1,38.0萬
TOYOTA,PREVIA,2004年,25.6萬公里,彰化縣/高通汽車,1,1,39.8萬
NISSAN,TIIDA,2013年,6.3萬公里,彰化縣/福大汽車,1,1,42.8萬
MAZDA,MAZDA,2010年,10萬公里,新北市/豐御車業(新北),1,1,36.0萬
TOYOTA,YARIS,2015年,8.6萬公里,嘉義縣/順久汽車,1,1,36.8萬
TOYOTA,CAMRY,2011年,14.1萬公里,桃園市/全民汽車,1,1,38.0萬
TOYOTA,WISH,2009年,15萬公里,台中市/威尼斯汽車城,1,1,36.5萬
BMW,523I,2006年,9.0萬公里,台北市/佳士得汽車,1,1,38.8萬
MITSUBISHI,DELICA,2014年,7.1萬公里,雲林縣/泳嘉汽車商行,1,1,35.8萬
MITSUBISHI,CANTER,2005年,13.3萬公里,嘉義市/全旺車業,1,1,35.8萬
MITSUBISHI,ZINGER,2015年,6.5萬公里,基隆市/捷立汽車,1,1,37.8萬
VOLKSWAGEN,GOLF,2010年,11.9萬公里,桃園市/萊苛汽車,1,1,39.8萬
HONDA,ACCORD,2011年,19.5萬公里,嘉義縣/順久汽車,1,1,40.8萬
TOYOTA,VIOS,2014年,7.7萬公里,嘉義縣/順久汽車,1,1,37.5萬
MITSUBISHI,DELICA,2015年,11.1萬公里,高雄市/上暘汽車,1,1,35.5萬
NISSAN,ROGUE,2014年,12.4萬公里,台中市/信義汽車,1,1,37.8萬
MAZDA,MAZDA,2011年,12.9萬公里,嘉義縣/凱翔汽車,1,1,39.8萬
MITSUBISHI,CANTER,2005年,22.3萬公里,嘉義縣/凱翔汽車,1,1,36.8萬
HONDA,FIT,2011年,11.7萬公里,彰化縣/僑輪汽車,1,1,39.8萬
FORD,FOCUS,2013年,19.2萬公里,新北市/誠德汽車,1,1,43.8萬
NISSAN,TIIDA,2014年,8888.9萬公里,新北市/勝禾田汽車,1,1,39.8萬
MITSUBISHI,SAVRIN,2012年,12.6萬公里,苗栗縣/建億汽車,1,1,36.8萬
NISSAN,TIIDA,2013年,13.4萬公里,嘉義縣/順久汽車,1,1,37.5萬
NISSAN,LIVINA,2015年,9.0萬公里,嘉義縣/凱翔汽車,1,1,35.8萬
VOLVO,XC90,2004年,16.5萬公里,新北市/鼎昇汽車,1,1,38.8萬
BMW,318,2006年,16.8萬公里,彰化縣/品尊汽車,1,1,35.8萬
HONDA,CIVIC,2012年,12.2萬公里,高雄市/崧誠汽車,1,1,42.8萬
BMW,330,2003年,21.6萬公里,彰化縣/品尊汽車,1,1,35.8萬
HONDA,CR-V,2007年,6.9萬公里,新北市/威龍汽車,1,1,38.8萬
TOYOTA,VIOS,2016年,3.6萬公里,高雄市/崧誠汽車,1,1,37.8萬
MITSUBISHI,OUTLANDER,2011年,13.4萬公里,台北市/鴻揚汽車,1,1,35.8萬
LUXGEN,LUXGEN,2013年,10.2萬公里,新北市/大鴻汽車,1,1,43.8萬
BMW,120I,2005年,13萬公里,桃園市/二手達人,1,1,43.0萬
HONDA,CIVIC,2012年,7.6萬公里,新竹市/靖威汽車,1,1,43.5萬
MITSUBISHI,CANTER,2005年,24萬公里,嘉義縣/凱翔汽車,1,1,41.8萬
TOYOTA,YARIS,2014年,9.7萬公里,台中市/詮豐汽車,1,1,43.8萬
TOYOTA,VIOS,2015年,8.2萬公里,桃園市/金程汽車,1,1,37.8萬
MAZDA,MAZDA3,2013年,8.9萬公里,基隆市/九泰汽車,1,1,39.8萬
VOLKSWAGEN,GOLF,2011年,16.7萬公里,桃園市/萊苛汽車,1,1,43.8萬
LUXGEN,LUXGEN,2012年,7.6萬公里,桃園市/勁安汽車,1,1,43.8萬
NISSAN,TIIDA,2014年,10萬公里,新北市/勝禾田汽車,1,1,38.5萬
LUXGEN,S5,2015年,4.5萬公里,新北市/勝禾田汽車,1,1,36.8萬
MITSUBISHI,DELICA,2015年,8.0萬公里,新北市/勝禾田汽車,1,1,35.8萬
TOYOTA,PREVIA,2007年,17萬公里,新北市/勝禾田汽車,1,1,45.0萬
TOYOTA,PREVIA,2007年,19萬公里,新北市/勝禾田汽車,1,1,45.0萬
TOYOTA,ALTIS,2015年,8888.9萬公里,新北市/勝禾田汽車,1,1,42.8萬
TOYOTA,YARIS,2015年,8.0萬公里,新北市/勝禾田汽車,1,1,36.8萬
TOYOTA,ALTIS,2015年,8888.9萬公里,新北市/勝禾田汽車,1,1,43.8萬
VOLKSWAGEN,GOLF,2010年,8888.9萬公里,新北市/勝禾田汽車,1,1,36.8萬
TOYOTA,RAV4,2011年,17萬公里,新北市/勝禾田汽車,1,1,39.8萬
MAZDA,MAZDA,2010年,9.8萬公里,彰化縣/福大汽車,1,1,38.8萬
MITSUBISHI,CANTER,2006年,25.2萬公里,嘉義縣/凱翔汽車,1,1,43.8萬
HYUNDAI,ELANTRA,2014年,13.3萬公里,彰化縣/福大汽車,1,1,43.8萬
TOYOTA,WISH,2011年,16.8萬公里,嘉義縣/順久汽車,1,1,43.0萬
TOYOTA,INNOVA,2015年,8.3萬公里,嘉義縣/順久汽車,1,1,40.8萬
FORD,FOCUS,2013年,8888.9萬公里,新北市/勝禾田汽車,1,1,36.8萬
HONDA,FIT,2010年,10.7萬公里,台中市/曼力汽車,1,1,43.8萬
FORD,I-MAX,2009年,14萬公里,台中市/曼力汽車,1,1,36.8萬
HONDA,FIT,2010年,9.8萬公里,新北市/穆達汽車,1,1,40.0萬
NISSAN,TIIDA,2012年,2.3萬公里,台中市/詮豐汽車,1,1,36.0萬
BMW,530,2003年,17.1萬公里,高雄市/佳裕汽車,1,1,36.8萬
TOYOTA,YARIS,2012年,10.8萬公里,苗栗縣/齊勝汽車,1,1,38.8萬
FORD,FOCUS,2013年,6.0萬公里,彰化縣/福大汽車,1,1,43.8萬
MAZDA,MAZDA,2013年,8.0萬公里,嘉義市/宇勝汽車,1,1,36.8萬
LEXUS,RX350,2007年,17.3萬公里,桃園市/菁銳汽車,1,1,43.8萬
SKODA,OCTAVIA,2011年,4.0萬公里,台北市/鴻揚汽車,1,1,39.8萬
LUXGEN,LUXGEN,2014年,8.4萬公里,桃園市/翔展汽車,1,1,44.8萬
MAZDA,MAZDA,2012年,14.2萬公里,彰化縣/福大汽車,1,1,42.8萬
HONDA,FIT,2011年,7.1萬公里,高雄市/春鑫汽車,1,1,40.0萬
MAZDA,MAZDA3,2012年,6.0萬公里,台北市/鴻揚汽車,1,1,36.8萬
TOYOTA,CAMRY,2012年,11.6萬公里,嘉義縣/順久汽車,1,1,44.5萬
SKODA,OCTAVIA,2011年,19萬公里,桃園市/良宥汽車,1,1,38.8萬
TOYOTA,YARIS,2016年,7.2萬公里,嘉義縣/長億車業,1,1,39.8萬
MCC,SMART,2013年,1.6萬公里,花蓮縣/實信車業,1,1,43.8萬
MINI,COOPER,2003年,15.2萬公里,桃園市/菁銳汽車,1,1,35.0萬
M-BENZ,ML350,2004年,20萬公里,桃園市/忠信汽車,1,1,39.0萬
NISSAN,TIIDA,2014年,6.4萬公里,雲林縣/上新汽車,1,1,39.8萬
BMW,X5,2005年,21.2萬公里,彰化縣/廣興汽車,1,1,39.8萬
HYUNDAI,IX35,2010年,11.4萬公里,彰化縣/福大汽車,1,1,39.8萬
VOLKSWAGEN,GOLF,2012年,11.8萬公里,嘉義縣/順久汽車,1,1,43.5萬
TOYOTA,YARIS,2015年,2.0萬公里,桃園市/忠泰汽車,1,1,45.0萬
AUDI,A3,2007年,13.5萬公里,桃園市/宏宸車業,1,1,39.8萬
FORD,FOCUS,2014年,4.8萬公里,新北市/誠德汽車,1,1,41.8萬
HONDA,CIVIC,2009年,13.7萬公里,桃園市/群馬汽車,1,1,40.8萬
TOYOTA,VIOS,2014年,6.2萬公里,台中市/永立汽車,1,1,35.8萬
MAZDA,MAZDA,2010年,8.2萬公里,桃園市/宏宸車業,1,1,39.8萬
MITSUBISHI,LANCER,2012年,13萬公里,桃園市/宏宸車業,1,1,35.8萬
VOLKSWAGEN,GOLF,2011年,6.7萬公里,桃園市/宏宸車業,1,1,40.8萬
MITSUBISHI,ZINGER,2015年,10.2萬公里,桃園市/車神汽車,1,1,39.8萬
FORD,FOCUS,2013年,2.4萬公里,彰化縣/福大汽車,1,1,35.8萬
HONDA,CIVIC,2012年,12.7萬公里,彰化縣/福大汽車,1,1,42.8萬
HONDA,ACCORD,2008年,13.2萬公里,嘉義縣/順久汽車,1,1,40.5萬
MITSUBISHI,FORTIS,2013年,6.8萬公里,桃園市/明士汽車,1,1,36.8萬
FORD,FOCUS,2013年,6.3萬公里,台南市/嘉聯汽車,1,1,38.6萬
TOYOTA,YARIS,2016年,3.2萬公里,嘉義縣/順久汽車,1,1,41.5萬
TOYOTA,ALTIS,2012年,9.0萬公里,桃園市/明士汽車,1,1,38.8萬
MAZDA,MAZDA,2011年,10.4萬公里,台北市/鴻揚汽車,1,1,39.8萬
MITSUBISHI,CANTER,2005年,18萬公里,台中市/來爾富汽車,1,1,39.9萬
NISSAN,TIIDA,2012年,11萬公里,桃園市/忠信汽車,1,1,35.8萬
HYUNDAI,IX35,2012年,15.3萬公里,台中市/金沙汽車,1,1,41.8萬
HONDA,CIVIC,2010年,19.9萬公里,新北市/名輪汽車,1,1,43.8萬
HONDA,FIT,2012年,14萬公里,桃園市/統一汽車,1,1,35.8萬
NISSAN,LIVINA,2015年,11.1萬公里,嘉義縣/順久汽車,1,1,42.8萬
MITSUBISHI,LANCER,2012年,11萬公里,彰化縣/福大汽車,1,1,39.8萬
HONDA,CR-V,2010年,12萬公里,彰化縣/福大汽車,1,1,42.8萬
NISSAN,LIVINA,2010年,13.6萬公里,高雄市/崧誠汽車,1,1,42.8萬
MITSUBISHI,LANCER,2012年,5.6萬公里,高雄市/崧誠汽車,1,1,38.8萬
TOYOTA,YARIS,2015年,3.6萬公里,宜蘭縣/家騰汽車,1,1,43.8萬
NISSAN,TIIDA,2014年,6.4萬公里,彰化縣/福大汽車,1,1,42.8萬
MAZDA,MAZDA,2011年,12.3萬公里,宜蘭縣/家騰汽車,1,1,39.8萬
FORD,FIESTA,2016年,5.4萬公里,彰化縣/福大汽車,1,1,39.8萬
ISUZU,ELF,2005年,18.8萬公里,嘉義縣/順久汽車,1,1,38.5萬
AUDI,A4,2007年,9.3萬公里,高雄市/辰泰汽車,1,1,39.8萬
HYUNDAI,I30,2012年,8.4萬公里,桃園市/正達汽車,1,1,36.0萬
NISSAN,TIIDA,2012年,8.4萬公里,桃園市/忠泰汽車,1,1,36.8萬
HONDA,CR-V,2010年,14.8萬公里,桃園市/維京汽車,1,1,39.8萬
MAZDA,MAZDA,2011年,14.8萬公里,彰化縣/福大汽車,1,1,42.8萬
TOYOTA,HIACE,2005年,8.2萬公里,嘉義市/安新汽車,1,1,43.8萬
LEXUS,RX350,2006年,18萬公里,高雄市/誠品汽車,1,1,36.8萬
NISSAN,LIVINA,2013年,6.5萬公里,台中市/詮豐汽車,1,1,45.0萬
M-BENZ,C200K,2006年,15萬公里,桃園市/統一汽車,1,1,39.0萬
MAZDA,MAZDA,2012年,9.0萬公里,彰化縣/福大汽車,1,1,39.8萬
MITSUBISHI,COLT,2015年,7.7萬公里,彰化縣/福大汽車,1,1,35.8萬
HONDA,FIT,2014年,3.2萬公里,桃園市/全民汽車,1,1,45.0萬
NISSAN,TEANA,2013年,9.4萬公里,彰化縣/福大汽車,1,1,43.8萬
TOYOTA,RAV4,2012年,15.7萬公里,嘉義市/全旺車業,1,1,49.9萬
HYUNDAI,ELANTRA,2015年,3.1萬公里,桃園市/正達汽車,1,1,48.0萬
HONDA,CIVIC,2012年,3.0萬公里,高雄市/誠品汽車,1,1,45.8萬
HONDA,CR-V,2010年,106.2萬公里,台中市/皇家汽車,1,1,52.0萬
HONDA,FIT,2015年,2.7萬公里,桃園市/正達汽車,1,1,49.8萬
TOYOTA,YARIS,2015年,1.9萬公里,屏東縣/暉祥汽車,1,1,50.0萬
MAZDA,MAZDA3 5門,2011年,3.4萬公里,桃園市/明士汽車,1,1,48.8萬
TOYOTA,YARIS,2016年,3.0萬公里,台中市/聖傑汽車(烏日店),1,1,47.8萬
HYUNDAI,IX35,2013年,10.8萬公里,台中市/永立汽車,1,1,49.0萬
NISSAN,SERENA,2016年,1.4萬公里,桃園市/正達汽車,1,1,53.0萬
NISSAN,TEANA,2015年,2.4萬公里,台北市/上順汽車,1,1,46.8萬
HYUNDAI,TUCSON,2014年,6.0萬公里,高雄市/巨將汽車,1,1,51.8萬
TOYOTA,ALTIS,2015年,5.3萬公里,台中市/皇家汽車,1,1,54.0萬
TOYOTA,YARIS,2016年,3.7萬公里,宜蘭縣/竑沅汽車,1,1,48.8萬
TOYOTA,YARIS,2017年,0.4萬公里,高雄市/崧誠汽車,1,1,46.8萬
HYUNDAI,IX35,2012年,3.6萬公里,高雄市/崧誠汽車,1,1,48.8萬
TOYOTA,CAMRY,2013年,6.8萬公里,高雄市/崧誠汽車,1,1,53.8萬
TOYOTA,CAMRY,2010年,11.2萬公里,高雄市/崧誠汽車,1,1,47.8萬
TOYOTA,ALTIS,2015年,9.6萬公里,雲林縣/建成汽車,1,1,48.8萬
HONDA,CR-V,2013年,11.5萬公里,台中市/承雄汽車,1,1,53.8萬
TOYOTA,CAMRY HYBRID,2013年,10.6萬公里,高雄市/崧誠汽車,1,1,49.8萬
HONDA,CIVIC,2012年,6.1萬公里,台南市/嘉聯汽車,1,1,48.8萬
TOYOTA,ALTIS,2014年,9.2萬公里,台南市/嘉聯汽車,1,1,48.8萬
TOYOTA,PREVIA,2007年,20.9萬公里,台南市/義大汽車,1,1,49.9萬
HONDA,CIVIC,2012年,6.6萬公里,台南市/嘉聯汽車,1,1,46.8萬
HYUNDAI,ELANTRA,2015年,6.7萬公里,台南市/嘉聯汽車,1,1,52.0萬
TOYOTA,ALTIS,2015年,5.1萬公里,彰化縣/高通汽車,1,1,52.8萬
LUXGEN,LUXGEN U6 TURBO,2014年,6.5萬公里,台中市/皇家汽車,1,1,54.0萬
HONDA,CIVIC,2013年,9.8萬公里,桃園市/發達汽車,1,1,53.0萬
LUXGEN,LUXGEN U6 TURBO,2014年,5.7萬公里,彰化縣/新永隆汽車,1,1,45.8萬
TOYOTA,WISH,2012年,7.8萬公里,彰化縣/新永隆汽車,1,1,48.8萬
LUXGEN,LUXGEN U6 TURBO,2015年,5.6萬公里,高雄市/乙鈞汽車,1,1,53.8萬
TOYOTA,PRIUS C,2013年,3.5萬公里,台南市/運通汽車,1,1,45.8萬
TOYOTA,YARIS,2017年,2.2萬公里,台南市/成泰汽車,1,1,49.8萬
MAZDA,MAZDA 5,2012年,10萬公里,新北市/豐御車業(新北),1,1,46.8萬
HYUNDAI,IX35,2013年,13.7萬公里,桃園市/正達汽車,1,1,52.0萬
TOYOTA,CAMRY,2012年,11.6萬公里,高雄市/巨將汽車,1,1,46.8萬
TOYOTA,ALTIS,2015年,6.4萬公里,宜蘭縣/竑沅汽車,1,1,46.8萬
MITSUBISHI,FORTIS,2012年,8.4萬公里,苗栗縣/駿品汽車,1,1,45.8萬
LUXGEN,LUXGEN U6 TURBO,2015年,6.3萬公里,桃園市/朋亨汽車,1,1,51.8萬
TOYOTA,ALTIS,2014年,4.9萬公里,高雄市/好康汽車,1,1,46.8萬
TOYOTA,INNOVA,2015年,6.6萬公里,屏東縣/吉隆汽車,1,1,45.8萬
HYUNDAI,ELANTRA,2015年,6.3萬公里,桃園市/正達汽車,1,1,53.8萬
TOYOTA,CAMRY,2013年,12.3萬公里,屏東縣/暉祥汽車,1,1,49.0萬
HYUNDAI,ELANTRA,2014年,8.6萬公里,屏東縣/暉祥汽車,1,1,46.0萬
LUXGEN,LUXGEN U6 TURBO,2014年,8.6萬公里,屏東縣/暉祥汽車,1,1,55.0萬
TOYOTA,CAMRY,2014年,7.3萬公里,台中市/和亞汽車,1,1,51.8萬
FORD,FIESTA,2015年,6.1萬公里,台中市/坦格汽車,1,1,49.8萬
HONDA,CIVIC,2014年,10.8萬公里,台中市/泰昌汽車,1,1,45.8萬
TOYOTA,ALTIS,2015年,4.2萬公里,彰化縣/僑輪汽車,1,1,54.0萬
FORD,FOCUS,2013年,8.2萬公里,台北市/鴻揚汽車,1,1,45.8萬
TOYOTA,YARIS,2016年,1.8萬公里,台南市/翔和汽車,1,1,45.8萬
HYUNDAI,ELANTRA,2013年,8.2萬公里,高雄市/威霸汽車,1,1,45.8萬
TOYOTA,WISH,2011年,11.6萬公里,彰化縣/見昌汽車,1,1,46.8萬
HYUNDAI,ELANTRA,2014年,1.9萬公里,高雄市/威霸汽車,1,1,49.8萬
HONDA,CIVIC,2015年,3.9萬公里,高雄市/巨將汽車,1,1,51.8萬
FORD,FOCUS,2018年,1.0萬公里,高雄市/巨將汽車,1,1,49.8萬
HYUNDAI,ELANTRA,2013年,11.8萬公里,新北市/名輪汽車,1,1,48.8萬
LUXGEN,LUXGEN U7 TURBO,2014年,11.8萬公里,高雄市/巨將汽車,1,1,46.8萬
HYUNDAI,ELANTRA,2015年,6.7萬公里,高雄市/巨將汽車,1,1,53.8萬
TOYOTA,CAMRY,2013年,8.2萬公里,台中市/千祐汽車,1,1,54.0萬
HONDA,FIT,2015年,5.0萬公里,台北市/鴻揚汽車,1,1,49.8萬
TOYOTA,ALTIS,2015年,5.7萬公里,高雄市/上暘汽車,1,1,49.6萬
SUZUKI,IGNIS,2017年,1.5萬公里,高雄市/乙鈞汽車,1,1,50.8萬
TOYOTA,CAMRY,2014年,10.6萬公里,雲林縣/金旺昇汽車,1,1,52.8萬
TOYOTA,ALTIS,2014年,8.9萬公里,屏東縣/吉隆汽車,1,1,46.8萬
TOYOTA,RAV4,2012年,11.9萬公里,桃園市/金鋒汽車,1,1,50.8萬
HONDA,CIVIC,2010年,10.3萬公里,苗栗縣/駿品汽車,1,1,49.8萬
TOYOTA,WISH,2012年,13.7萬公里,新竹市/傑昇汽車,1,1,47.8萬
HONDA,FIT,2015年,4.5萬公里,高雄市/巨將汽車,1,1,46.8萬
TOYOTA,CAMRY,2013年,4.2萬公里,高雄市/立安汽車,1,1,52.8萬
HYUNDAI,IX35,2012年,14.7萬公里,苗栗縣/建億汽車,1,1,45.8萬
HONDA,CR-V,2011年,19.4萬公里,嘉義市/全旺車業,1,1,48.9萬
HYUNDAI,IX35,2012年,7.0萬公里,高雄市/立安汽車,1,1,45.8萬
LUXGEN,LUXGEN 7 MPV,2012年,10.9萬公里,屏東縣/吉隆汽車,1,1,46.8萬
TOYOTA,ALTIS,2016年,3.1萬公里,台中市/信義汽車,1,1,51.8萬
MITSUBISHI,LANCER IO,2016年,4.3萬公里,屏東縣/大衛汽車,1,1,48.8萬
FORD,FOCUS,2015年,5.3萬公里,屏東縣/大衛汽車,1,1,49.8萬
FORD,FIESTA,2015年,4.0萬公里,桃園市/勁安汽車,1,1,48.0萬
HONDA,CIVIC,2012年,11.6萬公里,嘉義縣/凱翔汽車,1,1,48.8萬
NISSAN,TIIDA,2016年,3.1萬公里,台中市/威尼斯汽車城,1,1,47.5萬
HYUNDAI,ELANTRA,2016年,2.9萬公里,新北市/大鴻汽車,1,1,52.8萬
HYUNDAI,ELANTRA,2015年,3.4萬公里,高雄市/威霸汽車,1,1,53.8萬
TOYOTA,ALTIS,2014年,6.3萬公里,雲林縣/金旺昇汽車,1,1,50.8萬
HYUNDAI,ELANTRA,2013年,9.2萬公里,桃園市/豐御車業(桃園),1,1,48.8萬
LUXGEN,LUXGEN U6 TURBO,2014年,6.6萬公里,彰化縣/新永隆汽車,1,1,47.8萬
NISSAN,TIIDA,2018年,2.4萬公里,高雄市/巨將汽車,1,1,49.8萬
TOYOTA,ALTIS,2015年,1.6萬公里,高雄市/上暘汽車,1,1,47.6萬
NISSAN,LIVINA,2018年,2.0萬公里,高雄市/巨將汽車,1,1,46.8萬
FORD,FIESTA,2014年,7.6萬公里,新竹市/傑昇汽車,1,1,46.8萬
MAZDA,MAZDA 5,2012年,14.8萬公里,台中市/全民汽車,1,1,46.0萬
HYUNDAI,IX35,2013年,7.0萬公里,高雄市/巨將汽車,1,1,46.8萬
TOYOTA,RAV4,2012年,2.6萬公里,新北市/宜竣汽車,1,1,52.8萬
TOYOTA,ALTIS,2015年,8.1萬公里,雲林縣/耐斯汽車,1,1,52.8萬
MAZDA,MAZDA 5,2013年,1.6萬公里,台中市/信義汽車,1,1,52.8萬
NISSAN,TIIDA,2015年,7.6萬公里,苗栗縣/齊勝汽車,1,1,45.8萬
TOYOTA,CAMRY,2011年,19萬公里,嘉義市/正泰汽車,1,1,46.5萬
TOYOTA,CAMRY,2011年,2.6萬公里,彰化縣/高通汽車,1,1,46.8萬
HONDA,CR-V,2010年,17.9萬公里,雲林縣/泳嘉汽車商行,1,1,50.8萬
TOYOTA,ALTIS,2015年,11.1萬公里,嘉義市/全旺車業,1,1,46.0萬
LUXGEN,LUXGEN U6 TURBO,2014年,12.1萬公里,台北市/鴻揚汽車,1,1,45.8萬
MAZDA,MAZDA 3,2011年,12萬公里,桃園市/豐御車業(桃園),1,1,48.0萬
TOYOTA,WISH,2009年,14.5萬公里,彰化縣/僑輪汽車,1,1,46.0萬
FORD,FOCUS,2014年,8.2萬公里,新北市/豐御車業(新北),1,1,51.8萬
TOYOTA,CAMRY,2011年,8.3萬公里,高雄市/威霸汽車,1,1,45.8萬
MITSUBISHI,OUTLANDER,2013年,7.5萬公里,高雄市/威霸汽車,1,1,45.8萬
HONDA,CR-V,2014年,15.6萬公里,嘉義縣/長億車業,1,1,52.8萬
LUXGEN,LUXGEN U6 TURBO,2015年,1.5萬公里,台中市/全民汽車,1,1,55.0萬
HONDA,FIT,2014年,6319.2萬公里,桃園市/車神汽車,1,1,45.8萬
HONDA,FIT,2015年,5.6萬公里,屏東縣/吉隆汽車,1,1,48.8萬
HONDA,CIVIC,2014年,7.5萬公里,雲林縣/安鑫汽車,1,1,53.8萬
FORD,FIESTA,2015年,6.7萬公里,彰化縣/高通汽車,1,1,49.8萬
NISSAN,LIVINA,2018年,0.0萬公里,台中市/詮豐汽車,1,1,52.8萬
HYUNDAI,ELANTRA,2014年,9.8萬公里,桃園市/群馬汽車,1,1,54.8萬
HONDA,FIT,2015年,4.4萬公里,彰化縣/廣興汽車,1,1,49.8萬
TOYOTA,CAMRY,2011年,14.8萬公里,台中市/安勝汽車,1,1,48.8萬
FORD,FIESTA,2016年,2.0萬公里,高雄市/巨將汽車,1,1,51.8萬
MAZDA,MAZDA 5,2011年,12.8萬公里,桃園市/永興汽車,1,1,46.8萬
HYUNDAI,IX35,2014年,2.8萬公里,彰化縣/高通汽車,1,1,49.8萬
HONDA,CR-V,2010年,9.0萬公里,苗栗縣/建億汽車,1,1,45.8萬
